"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),20,Riehen,0,0,1,1,1,0,2,2,2,1,4,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),16,Rosental,0,2,1,0,0,0,3,3,5,1,1,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),5,St. Alban,0,1,0,5,3,0,5,3,4,3,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),11,St. Johann,0,0,5,4,0,1,2,2,2,3,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),2,Vorstädte,0,1,0,0,1,1,0,0,1,1,0,1,1
105,AS - Asien,12,Basel-Stadt,573,733,761,961,996,987,1176,1137,1164,1066,1087,KoreaNord,Korea (Nord-),14,Wettstein,0,0,0,1,4,4,0,0,0,2,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,12,Altstadt Kleinbasel,0,0,0,0,0,1,0,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,3,Am Ring,0,0,0,0,1,0,1,0,1,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,8,Bachletten,0,1,0,0,1,0,1,0,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,4,Breite,0,0,0,0,1,3,1,2,1,2,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,7,Bruderholz,0,0,1,0,0,1,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,13,Clara,0,0,0,0,0,0,1,0,0,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,9,Gotthelf,0,0,0,0,0,0,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,6,Gundeldingen,0,1,0,0,0,1,1,0,0,0,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,15,Hirzbrunnen,0,0,0,0,0,0,0,0,0,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,10,Iselin,0,0,0,1,0,2,0,1,0,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,19,Kleinhüningen,0,0,0,0,0,0,0,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,18,Klybeck,0,0,2,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,17,Matthäus,0,0,1,0,1,0,0,1,3,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,20,Riehen,0,0,0,0,1,1,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,16,Rosental,1,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,5,St. Alban,1,0,2,0,1,3,0,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,11,St. Johann,0,0,0,0,0,1,1,1,0,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,2,Vorstädte,0,1,0,1,0,1,2,0,1,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,214,263,259,344,256,264,293,308,332,261,288,Kuba,Kuba,14,Wettstein,0,0,2,2,0,0,0,0,0,0,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,1,Altstadt Grossbasel,8,3,6,1,5,2,3,8,0,0,4,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,12,Altstadt Kleinbasel,1,8,5,1,3,1,7,5,6,6,6,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,3,Am Ring,20,15,17,25,16,12,16,19,30,16,14,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,8,Bachletten,12,6,6,14,8,5,10,7,10,3,13,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,30,Bettingen,0,0,1,0,1,0,0,0,0,1,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,4,Breite,11,8,9,6,7,8,13,12,7,7,10,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,7,Bruderholz,4,2,0,3,6,8,4,4,3,3,4,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,13,Clara,5,3,2,4,4,5,8,7,6,6,7,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,9,Gotthelf,7,7,5,8,4,5,9,8,10,5,9,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,6,Gundeldingen,25,26,15,24,20,22,23,25,23,17,20,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,15,Hirzbrunnen,1,3,8,6,3,8,4,5,3,6,3,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,10,Iselin,14,11,16,34,19,16,24,18,22,14,19,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,19,Kleinhüningen,2,5,3,4,1,0,2,3,4,1,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,18,Klybeck,8,8,7,4,9,12,6,5,9,2,6,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,17,Matthäus,13,19,29,21,26,19,32,20,25,17,24,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,20,Riehen,7,7,4,5,12,5,12,9,12,8,11,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,16,Rosental,2,11,6,8,15,10,10,11,6,5,9,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,5,St. Alban,8,6,8,5,6,4,5,3,10,13,9,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,11,St. Johann,31,22,23,36,20,38,28,16,31,24,25,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,2,Vorstädte,15,10,6,12,11,10,8,6,8,10,10,1,1
100,Übrige Schweiz,12,Basel-Stadt,5338,5604,5595,6225,5851,5928,6131,5970,6184,5631,6208,LU,LU,14,Wettstein,4,10,7,4,12,9,3,2,3,13,7,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,1,Altstadt Grossbasel,0,0,0,0,0,0,1,1,0,0,2,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,12,Altstadt Kleinbasel,0,3,3,0,1,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,3,Am Ring,0,0,1,1,0,2,1,1,3,1,1,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,8,Bachletten,0,1,0,0,0,0,0,0,0,1,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,4,Breite,0,1,3,0,1,0,1,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,7,Bruderholz,0,0,0,0,0,1,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,13,Clara,0,2,0,0,0,1,0,0,0,0,1,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,9,Gotthelf,0,0,0,0,0,2,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,6,Gundeldingen,2,4,0,0,4,1,2,2,3,2,3,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,15,Hirzbrunnen,0,0,1,0,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,10,Iselin,0,3,1,2,1,0,2,6,1,1,2,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,18,Klybeck,0,1,0,1,2,1,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,17,Matthäus,0,16,15,14,10,0,3,3,3,1,3,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,20,Riehen,0,1,0,1,1,11,1,1,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,16,Rosental,0,0,2,0,0,0,1,4,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,5,St. Alban,0,1,1,2,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,11,St. Johann,0,0,1,0,4,5,2,0,1,2,1,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,2,Vorstädte,0,0,1,0,0,0,0,1,0,0,3,1,1
104,A - Afrika,12,Basel-Stadt,158,221,157,334,222,219,298,308,237,162,280,Marokko,Marokko,14,Wettstein,0,1,0,0,0,0,2,1,1,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,AG,AG,68,70,55,66,72,67,46,56,69,72,77,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,AI,AI,1,0,0,0,1,0,0,1,0,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,AR,AR,2,3,2,1,2,1,0,1,2,2,6,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Aegypten,Aegypten,0,0,0,0,4,1,0,0,1,0,1,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Algerien,Algerien,0,0,0,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Argentinien,Argentinien,0,0,3,1,1,2,2,1,1,0,0,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,17,Matthäus,Australien,Australien,0,7,3,5,1,6,3,7,1,1,3,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,17,Matthäus,AustralienNeuseeland,Australien Neuseeland,2,0,0,0,0,0,0,0,0,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,BE,BE,42,52,38,48,41,42,45,44,28,41,40,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,BL,BL,255,242,257,249,247,244,289,259,275,264,252,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Belgien,Belgien,3,1,7,1,0,1,2,9,1,2,4,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Bolivien,Bolivien,0,0,0,0,0,1,2,0,1,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Brasilien,Brasilien,8,9,5,4,1,4,6,12,8,4,2,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Chile,Chile,0,0,0,3,0,0,0,0,1,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,China,China,0,9,10,4,8,4,7,9,5,6,4,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,CostaRica,Costa Rica,0,0,0,0,0,0,0,1,0,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Deutschland,Deutschland,103,96,118,127,112,116,124,141,150,131,123,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,DominikanischeRepubli,Dominikanische Republi,0,2,1,3,0,3,4,3,2,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Dänemark,Dänemark,0,3,4,2,1,1,5,6,6,1,5,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Ecuador,Ecuador,0,1,0,0,7,0,0,0,2,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,ElSalvador,El Salvador,0,0,0,0,1,0,0,4,0,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,FR,FR,8,4,5,6,4,5,2,2,10,3,4,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Frankreich,Frankreich,31,27,27,21,47,34,41,31,50,32,43,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,GE,GE,1,5,3,4,3,10,7,1,2,3,7,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,GL,GL,2,1,2,0,1,0,0,3,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,GR,GR,10,8,11,8,9,3,8,10,10,8,9,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Gambia,Gambia,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Ghana,Ghana,0,1,0,0,0,1,1,0,0,1,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Indien,Indien,0,28,39,54,78,66,99,127,120,101,102,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Indonesien,Indonesien,0,0,0,4,2,0,0,0,0,3,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Irak,Irak,0,3,0,1,0,1,2,1,5,1,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Iran,Iran,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Israel,Israel,1,0,3,2,1,0,0,0,1,0,5,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Italien,Italien,51,30,26,22,39,20,18,13,20,27,20,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,JU,JU,4,1,2,2,2,7,2,1,1,5,4,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Japan,Japan,0,1,0,3,4,3,7,5,1,3,3,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Kamerun,Kamerun,0,0,0,0,0,0,0,1,0,1,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,17,Matthäus,Kanada,Kanada,14,6,2,4,2,4,8,6,3,4,8,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Kenia,Kenia,0,1,0,0,1,0,1,0,1,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Kolumbien,Kolumbien,0,1,0,0,1,0,0,3,0,1,2,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,KoreaNord,Korea (Nord-),0,0,4,4,0,1,7,0,0,2,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Kuba,Kuba,0,0,0,1,0,0,1,0,0,3,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,LU,LU,30,16,19,12,23,23,16,24,12,18,17,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Marokko,Marokko,0,4,9,11,11,11,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Mexiko,Mexiko,0,1,3,3,0,2,1,2,0,3,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,NE,NE,1,0,1,0,1,2,1,4,0,2,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,NW,NW,0,2,1,3,3,0,1,0,2,2,0,1,1
12,Basel-Stadt,106,O - Australien,75,84,63,113,58,76,83,62,61,57,72,17,Matthäus,Neuseeland,Neuseeland,0,0,0,0,3,0,0,0,1,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Niederlande,Niederlande,4,1,11,2,3,7,2,11,7,4,3,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Nigeria,Nigeria,0,1,0,0,1,1,1,1,0,0,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,OW,OW,0,1,0,2,0,1,0,2,2,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Oesterreich,Oesterreich,9,4,4,7,8,10,9,3,11,10,6,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Panama,Panama,0,1,0,0,0,0,3,3,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Paraguay,Paraguay,0,0,0,0,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Peru,Peru,0,0,3,3,0,0,1,0,1,0,3,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Philippinen,Philippinen,0,2,4,0,1,0,0,1,0,2,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Polen,Polen,2,7,2,5,11,15,0,2,2,4,19,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Portugal,Portugal,25,22,13,16,11,21,15,17,24,21,23,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,SG,SG,11,10,16,8,12,9,10,11,14,18,10,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,SH,SH,6,5,6,5,1,1,6,5,4,6,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,SO,SO,33,32,39,36,26,27,33,42,42,30,44,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,SZ,SZ,8,0,11,7,9,4,3,8,9,7,2,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Schweden,Schweden,1,4,0,4,7,0,5,4,3,4,2,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Senegal,Senegal,0,2,1,0,0,0,0,0,2,0,1,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Singapur,Singapur,0,2,5,1,1,4,4,3,1,2,1,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Slowakei,Slowakei,0,2,1,9,0,5,1,4,0,1,4,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Spanien,Spanien,42,28,34,21,24,16,8,14,20,15,18,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,SriLanka,Sri Lanka,0,0,0,2,0,1,0,0,2,0,0,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Südafrika,Südafrika,0,1,0,1,3,0,2,0,1,2,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,TG,TG,6,6,3,8,4,4,6,4,4,4,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,TI,TI,6,9,5,10,12,11,6,10,8,13,4,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Tansania,Tansania,0,0,0,1,0,0,0,1,0,0,2,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,Thailand,Thailand,0,4,1,4,6,8,3,2,5,6,1,1,1
12,Basel-Stadt,104,A - Afrika,130,116,75,76,85,94,80,102,110,107,89,17,Matthäus,Tunesien,Tunesien,0,4,2,3,0,0,0,0,0,2,0,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Türkei,Türkei,10,19,11,10,12,17,14,12,20,14,7,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,UR,UR,0,0,7,0,1,0,1,0,2,0,2,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,Ungarn,Ungarn,0,1,2,1,4,1,12,3,5,6,8,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,VD,VD,2,4,5,9,21,4,7,11,14,6,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,6885,6921,7295,7109,6939,6650,6920,6630,7050,6908,7262,17,Matthäus,VS,VS,7,9,4,4,6,8,2,1,1,2,2,1,1
12,Basel-Stadt,103,SA - Lateinamerika,134,143,152,171,142,154,186,174,180,167,164,17,Matthäus,Venezuela,Venezuela,0,1,2,0,1,0,0,0,1,2,0,1,1
12,Basel-Stadt,105,AS - Asien,428,439,508,501,524,528,672,694,830,772,789,17,Matthäus,VereinigteArabischeE,Vereinigte Arabische E,0,0,1,0,0,0,0,0,1,1,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,344,354,361,350,352,349,406,344,478,460,403,17,Matthäus,VereinigteStaatenvon,Vereinigte Staaten von,15,21,27,27,21,42,20,25,31,40,36,1,1
12,Basel-Stadt,101,Übriges Europa,2649,2671,2782,2655,2683,2876,2904,2910,3028,3041,3416,17,Matthäus,VereinigtesKönigreich,Vereinigtes Königreich,15,21,26,12,16,29,16,18,28,10,31,1,1
