"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
1,1 - Altstadt Grossbasel,3,3 - Am Ring,35,33,39,31,23,21,58,22,31,12,Geschäftsviertel,33,Steinen,1,4,1,4,0,0,5,2,0,1,1
1,1 - Altstadt Grossbasel,3,3 - Am Ring,35,33,39,31,23,21,58,22,31,12,Geschäftsviertel,34,Markthalle,0,0,1,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,4,4 - Breite,6,10,6,9,1,7,12,9,6,12,Geschäftsviertel,41,Züricherstrasse,0,0,2,1,0,0,1,3,1,1,1
1,1 - Altstadt Grossbasel,4,4 - Breite,6,10,6,9,1,7,12,9,6,12,Geschäftsviertel,42,Lehenmatte,0,1,1,1,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,17,16,19,23,6,13,12,13,13,12,Geschäftsviertel,51,Heumatt,0,2,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,17,16,19,23,6,13,12,13,13,12,Geschäftsviertel,52,Peter Merian,0,0,0,3,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,17,16,19,23,6,13,12,13,13,12,Geschäftsviertel,53,Luftmatt,3,2,1,1,3,0,3,3,3,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,17,16,19,23,6,13,12,13,13,12,Geschäftsviertel,54,Gellert,0,0,0,1,0,0,1,0,1,1,1
1,1 - Altstadt Grossbasel,5,5 - St. Alban,17,16,19,23,6,13,12,13,13,12,Geschäftsviertel,55,St. Jakob-Dreispitz,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,27,26,25,20,21,26,19,29,19,12,Geschäftsviertel,61,Margarethen,2,0,0,0,1,0,2,2,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,27,26,25,20,21,26,19,29,19,12,Geschäftsviertel,62,Thierstein,2,2,1,1,0,3,0,0,0,1,1
1,1 - Altstadt Grossbasel,6,6 - Gundeldingen,27,26,25,20,21,26,19,29,19,12,Geschäftsviertel,63,Delsbergerallee,0,0,2,5,2,0,2,1,0,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,4,12,5,8,8,8,4,5,5,12,Geschäftsviertel,71,Thiersteinerrain,0,1,0,1,2,0,0,0,2,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,4,12,5,8,8,8,4,5,5,12,Geschäftsviertel,72,Batterie-Nord,0,3,0,0,0,0,1,0,1,1,1
1,1 - Altstadt Grossbasel,7,7 - Bruderholz,4,12,5,8,8,8,4,5,5,12,Geschäftsviertel,73,Batterie-Süd,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,16,13,13,11,10,16,10,18,13,12,Geschäftsviertel,81,Paulus,1,1,0,0,1,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,16,13,13,11,10,16,10,18,13,12,Geschäftsviertel,82,Bernerring,1,0,2,0,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,16,13,13,11,10,16,10,18,13,12,Geschäftsviertel,83,Holee,0,0,0,0,0,1,0,2,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,16,13,13,11,10,16,10,18,13,12,Geschäftsviertel,84,Schützenmatte,0,0,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,8,8 - Bachletten,16,13,13,11,10,16,10,18,13,12,Geschäftsviertel,85,Weiherhof,0,0,0,0,2,3,1,0,0,1,1
1,1 - Altstadt Grossbasel,9,9 - Gotthelf,15,8,7,15,8,9,14,8,10,12,Geschäftsviertel,91,Blauen,3,0,0,3,5,1,3,1,0,1,1
1,1 - Altstadt Grossbasel,9,9 - Gotthelf,15,8,7,15,8,9,14,8,10,12,Geschäftsviertel,92,Gottfried Keller,0,0,1,0,1,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,12,18,18,14,31,17,18,13,16,12,Geschäftsviertel,101,Oekolampad,2,1,3,1,5,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,12,18,18,14,31,17,18,13,16,12,Geschäftsviertel,102,Wasgenring-Ost,0,0,3,1,1,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,10,10 - Iselin,12,18,18,14,31,17,18,13,16,12,Geschäftsviertel,103,Wasgenring-West,0,0,0,0,0,0,2,0,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,14,22,19,19,27,28,21,16,22,12,Geschäftsviertel,111,Pestalozzi,0,3,0,1,3,0,0,0,2,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,14,22,19,19,27,28,21,16,22,12,Geschäftsviertel,112,Kannenfeld,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,14,22,19,19,27,28,21,16,22,12,Geschäftsviertel,113,Landskron,1,4,0,1,3,4,1,2,0,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,14,22,19,19,27,28,21,16,22,12,Geschäftsviertel,114,Lysbüchel,0,0,0,0,2,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,11,11 - St. Johann,14,22,19,19,27,28,21,16,22,12,Geschäftsviertel,115,Friedmatt,0,0,0,0,4,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,12,12 - Altstadt Kleinbasel,5,12,8,11,5,7,13,8,8,12,Geschäftsviertel,121,Theodor,1,0,2,1,0,0,3,0,2,1,1
1,1 - Altstadt Grossbasel,12,12 - Altstadt Kleinbasel,5,12,8,11,5,7,13,8,8,12,Geschäftsviertel,122,Klingental,0,0,0,0,0,0,0,3,0,1,1
1,1 - Altstadt Grossbasel,13,13 - Clara,5,3,7,4,3,3,6,6,9,12,Geschäftsviertel,131,Clarahof,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,13,13 - Clara,5,3,7,4,3,3,6,6,9,12,Geschäftsviertel,132,Claramatte,0,0,0,0,0,0,0,0,3,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,10,5,6,9,5,6,10,11,3,12,Geschäftsviertel,141,Rosengarten,2,0,1,0,0,1,2,1,0,1,1
1,1 - Altstadt Grossbasel,14,14 - Wettstein,10,5,6,9,5,6,10,11,3,12,Geschäftsviertel,142,Solitude,0,0,0,0,0,1,0,0,1,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,5,3,5,1,5,1,1,3,12,Geschäftsviertel,151,Eglisee,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,5,3,5,1,5,1,1,3,12,Geschäftsviertel,152,Kleinriehen-Nord,0,0,0,0,0,3,0,0,0,1,1
1,1 - Altstadt Grossbasel,15,15 - Hirzbrunnen,3,5,3,5,1,5,1,1,3,12,Geschäftsviertel,153,Kleinriehen-Süd,0,0,0,0,0,1,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,12,Geschäftsviertel,160,Rosental,4,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,12,Geschäftsviertel,161,Messe,0,1,2,4,0,0,1,1,0,1,1
1,1 - Altstadt Grossbasel,16,16 - Rosental,8,7,8,7,5,9,4,3,9,12,Geschäftsviertel,162,Erlenmatt,0,0,0,0,0,3,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,171,Flora,0,0,0,1,0,1,1,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,172,Dreirosen,0,0,2,0,0,3,2,1,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,173,Haltingerstrasse,1,0,0,0,0,3,2,2,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,174,Bläsi,1,0,0,2,1,0,0,2,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,17,17 - Matthäus,13,17,25,13,24,19,19,24,15,12,Geschäftsviertel,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,18,18 - Klybeck,3,2,6,0,3,7,13,6,3,12,Geschäftsviertel,180,Klybeck,1,0,1,0,1,2,6,0,1,1,1
1,1 - Altstadt Grossbasel,19,19 - Kleinhüningen,4,0,1,4,3,6,3,2,1,12,Geschäftsviertel,190,Kleinhüningen,0,0,0,1,0,1,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,201,Riehen-Dorf,0,0,0,0,1,0,1,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,202,Stettenfeld,0,0,6,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,203,Bischoffhöhe,0,1,0,0,0,0,0,1,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,204,Moos,0,0,0,1,0,0,0,0,1,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,205,Wenken,0,0,1,0,0,0,0,0,0,1,1
1,1 - Altstadt Grossbasel,20,20 - Riehen,5,17,15,10,10,6,10,10,4,12,Geschäftsviertel,206,Kornfeld,0,0,0,0,0,4,0,0,0,1,1
